Chapter,sentence_range,Text
1,3927-3930,"On the other hand, the change
from Mn
3+ to Mn
2+ results in the half-filled (d
5) configuration which has
extra stability Example 4 4
Example 4 4
Example 4"
1,3928-3931,"Example 4 4
Example 4 4
Example 4 4
Example 4"
1,3929-3932,"4
Example 4 4
Example 4 4
Example 4 4
Example 4"
1,3930-3933,"4
Example 4 4
Example 4 4
Example 4 4
Solution
Solution
Solution
Solution
Solution
Fig"
1,3931-3934,"4
Example 4 4
Example 4 4
Solution
Solution
Solution
Solution
Solution
Fig 4"
1,3932-3935,"4
Example 4 4
Solution
Solution
Solution
Solution
Solution
Fig 4 4: Observed and calculated values for the standard
electrode potentials
(M2+ ® M°) of the elements Ti to Zn
series is related to the general increase in the sum of the first and second
ionisation enthalpies"
1,3933-3936,"4
Solution
Solution
Solution
Solution
Solution
Fig 4 4: Observed and calculated values for the standard
electrode potentials
(M2+ ® M°) of the elements Ti to Zn
series is related to the general increase in the sum of the first and second
ionisation enthalpies It is interesting to note that the value of E
V for Mn,
Ni and Zn are more negative than expected from the trend"
1,3934-3937,"4 4: Observed and calculated values for the standard
electrode potentials
(M2+ ® M°) of the elements Ti to Zn
series is related to the general increase in the sum of the first and second
ionisation enthalpies It is interesting to note that the value of E
V for Mn,
Ni and Zn are more negative than expected from the trend Rationalised 2023-24
99
The d- and f- Block Elements
Element (M)
DDDDDaH
o (M)
DDDDDiH1
o
DDDDD1H2
o
DDDDDhydH
o(M
2+)
E
o/V
Ti
469
656
1309
-1866
-1"
1,3935-3938,"4: Observed and calculated values for the standard
electrode potentials
(M2+ ® M°) of the elements Ti to Zn
series is related to the general increase in the sum of the first and second
ionisation enthalpies It is interesting to note that the value of E
V for Mn,
Ni and Zn are more negative than expected from the trend Rationalised 2023-24
99
The d- and f- Block Elements
Element (M)
DDDDDaH
o (M)
DDDDDiH1
o
DDDDD1H2
o
DDDDDhydH
o(M
2+)
E
o/V
Ti
469
656
1309
-1866
-1 63
V
515
650
1414
-1895
-1"
1,3936-3939,"It is interesting to note that the value of E
V for Mn,
Ni and Zn are more negative than expected from the trend Rationalised 2023-24
99
The d- and f- Block Elements
Element (M)
DDDDDaH
o (M)
DDDDDiH1
o
DDDDD1H2
o
DDDDDhydH
o(M
2+)
E
o/V
Ti
469
656
1309
-1866
-1 63
V
515
650
1414
-1895
-1 18
Cr
398
653
1592
-1925
-0"
1,3937-3940,"Rationalised 2023-24
99
The d- and f- Block Elements
Element (M)
DDDDDaH
o (M)
DDDDDiH1
o
DDDDD1H2
o
DDDDDhydH
o(M
2+)
E
o/V
Ti
469
656
1309
-1866
-1 63
V
515
650
1414
-1895
-1 18
Cr
398
653
1592
-1925
-0 90
Mn
279
717
1509
-1862
-1"
1,3938-3941,"63
V
515
650
1414
-1895
-1 18
Cr
398
653
1592
-1925
-0 90
Mn
279
717
1509
-1862
-1 18
Fe
418
762
1561
-1998
-0"
1,3939-3942,"18
Cr
398
653
1592
-1925
-0 90
Mn
279
717
1509
-1862
-1 18
Fe
418
762
1561
-1998
-0 44
Co
427
758
1644
-2079
-0"
1,3940-3943,"90
Mn
279
717
1509
-1862
-1 18
Fe
418
762
1561
-1998
-0 44
Co
427
758
1644
-2079
-0 28
Ni
431
736
1752
-2121
-0"
1,3941-3944,"18
Fe
418
762
1561
-1998
-0 44
Co
427
758
1644
-2079
-0 28
Ni
431
736
1752
-2121
-0 25
Cu
339
745
1958
-2121
0"
1,3942-3945,"44
Co
427
758
1644
-2079
-0 28
Ni
431
736
1752
-2121
-0 25
Cu
339
745
1958
-2121
0 34
Zn
130
906
1734
-2059
-0"
1,3943-3946,"28
Ni
431
736
1752
-2121
-0 25
Cu
339
745
1958
-2121
0 34
Zn
130
906
1734
-2059
-0 76
Table 4"
1,3944-3947,"25
Cu
339
745
1958
-2121
0 34
Zn
130
906
1734
-2059
-0 76
Table 4 4: Thermochemical data (kJ mol
-1) for the first row Transition
Elements and the Standard Electrode Potentials for the
Reduction of M
II to M"
1,3945-3948,"34
Zn
130
906
1734
-2059
-0 76
Table 4 4: Thermochemical data (kJ mol
-1) for the first row Transition
Elements and the Standard Electrode Potentials for the
Reduction of M
II to M The stability of the half-filled d sub-shell in Mn
2+ and the completely
filled d
10 configuration in Zn
2+ are related to their E
o values, whereas E
o
for Ni is related to the highest negative DhydH
o"
1,3946-3949,"76
Table 4 4: Thermochemical data (kJ mol
-1) for the first row Transition
Elements and the Standard Electrode Potentials for the
Reduction of M
II to M The stability of the half-filled d sub-shell in Mn
2+ and the completely
filled d
10 configuration in Zn
2+ are related to their E
o values, whereas E
o
for Ni is related to the highest negative DhydH
o An examination of the E
o(M
3+/M
2+) values (Table 4"
1,3947-3950,"4: Thermochemical data (kJ mol
-1) for the first row Transition
Elements and the Standard Electrode Potentials for the
Reduction of M
II to M The stability of the half-filled d sub-shell in Mn
2+ and the completely
filled d
10 configuration in Zn
2+ are related to their E
o values, whereas E
o
for Ni is related to the highest negative DhydH
o An examination of the E
o(M
3+/M
2+) values (Table 4 2) shows the varying
trends"
1,3948-3951,"The stability of the half-filled d sub-shell in Mn
2+ and the completely
filled d
10 configuration in Zn
2+ are related to their E
o values, whereas E
o
for Ni is related to the highest negative DhydH
o An examination of the E
o(M
3+/M
2+) values (Table 4 2) shows the varying
trends The low value for Sc reflects the stability of Sc
3+ which has a
noble gas configuration"
1,3949-3952,"An examination of the E
o(M
3+/M
2+) values (Table 4 2) shows the varying
trends The low value for Sc reflects the stability of Sc
3+ which has a
noble gas configuration The highest value for Zn is due to the removal
of an electron from the stable d
10 configuration of Zn
2+"
1,3950-3953,"2) shows the varying
trends The low value for Sc reflects the stability of Sc
3+ which has a
noble gas configuration The highest value for Zn is due to the removal
of an electron from the stable d
10 configuration of Zn
2+ The
comparatively high value for Mn shows that Mn
2+(d
5) is particularly
stable, whereas comparatively low value for Fe shows the extra stability
of Fe
3+ (d
5)"
1,3951-3954,"The low value for Sc reflects the stability of Sc
3+ which has a
noble gas configuration The highest value for Zn is due to the removal
of an electron from the stable d
10 configuration of Zn
2+ The
comparatively high value for Mn shows that Mn
2+(d
5) is particularly
stable, whereas comparatively low value for Fe shows the extra stability
of Fe
3+ (d
5) The comparatively low value for V is related to the stability
of V
2+ (half-filled t2g level, Unit 5)"
1,3952-3955,"The highest value for Zn is due to the removal
of an electron from the stable d
10 configuration of Zn
2+ The
comparatively high value for Mn shows that Mn
2+(d
5) is particularly
stable, whereas comparatively low value for Fe shows the extra stability
of Fe
3+ (d
5) The comparatively low value for V is related to the stability
of V
2+ (half-filled t2g level, Unit 5) Table 4"
1,3953-3956,"The
comparatively high value for Mn shows that Mn
2+(d
5) is particularly
stable, whereas comparatively low value for Fe shows the extra stability
of Fe
3+ (d
5) The comparatively low value for V is related to the stability
of V
2+ (half-filled t2g level, Unit 5) Table 4 5 shows the stable halides of the 3d series of transition metals"
1,3954-3957,"The comparatively low value for V is related to the stability
of V
2+ (half-filled t2g level, Unit 5) Table 4 5 shows the stable halides of the 3d series of transition metals The highest oxidation numbers are achieved in TiX4 (tetrahalides), VF5
and CrF6"
1,3955-3958,"Table 4 5 shows the stable halides of the 3d series of transition metals The highest oxidation numbers are achieved in TiX4 (tetrahalides), VF5
and CrF6 The +7 state for Mn is not represented in simple halides but
MnO3F is known, and beyond Mn no metal has a trihalide except FeX3
and CoF3"
1,3956-3959,"5 shows the stable halides of the 3d series of transition metals The highest oxidation numbers are achieved in TiX4 (tetrahalides), VF5
and CrF6 The +7 state for Mn is not represented in simple halides but
MnO3F is known, and beyond Mn no metal has a trihalide except FeX3
and CoF3 The ability of fluorine to stabilise the highest oxidation state is
due to either higher lattice energy as in the case of CoF3, or higher bond
enthalpy terms for the higher covalent compounds, e"
1,3957-3960,"The highest oxidation numbers are achieved in TiX4 (tetrahalides), VF5
and CrF6 The +7 state for Mn is not represented in simple halides but
MnO3F is known, and beyond Mn no metal has a trihalide except FeX3
and CoF3 The ability of fluorine to stabilise the highest oxidation state is
due to either higher lattice energy as in the case of CoF3, or higher bond
enthalpy terms for the higher covalent compounds, e g"
1,3958-3961,"The +7 state for Mn is not represented in simple halides but
MnO3F is known, and beyond Mn no metal has a trihalide except FeX3
and CoF3 The ability of fluorine to stabilise the highest oxidation state is
due to either higher lattice energy as in the case of CoF3, or higher bond
enthalpy terms for the higher covalent compounds, e g , VF5 and CrF6"
