Chapter,sentence_range,Text
1,4295-4298,")
= 
1
2
–1
0
1
1
2
2
(
2) 4
(
2)
4sin
2
2
x2
x
x


−


−
−
−
+
×








    + 
2
2
–1
1
1
1
2
4
4sin
2
2
x2
x
x


−
+
×




= 
1
2
2
–1
2
–1
1
0
2
(
2) 4
(
2)
4sin
4
4sin
2
2
x
x
x
x
x
x


−




−
−
−
+
+
−
+












= 
–1
1
–1
1
1
1
3
4sin
4sin ( 1)
4sin 1
3
4sin
2
2
−
−




−



−
+
−
−
+
−
−
















= 
3
4
4
4
3
4
6
2
2
6


π
π
π
π




−
−
×
+
×
+
×
−
−
×












= 
2
2
3
2
2
3
3
3
π
π




−
−
+ π +
π −
−








= 8
2 3
3
π −
EXERCISE 8 2
1 Find the area of the circle 4x2 + 4y2 = 9 which is interior to the parabola x2 = 4y 2"
1,4296-4299,"2
1 Find the area of the circle 4x2 + 4y2 = 9 which is interior to the parabola x2 = 4y 2 Find the area bounded by curves (x  – 1)2 + y2 = 1 and  x2 + y2 = 1"
1,4297-4300,Find the area of the circle 4x2 + 4y2 = 9 which is interior to the parabola x2 = 4y 2 Find the area bounded by curves (x  – 1)2 + y2 = 1 and  x2 + y2 = 1 3
1,4298-4301,"2 Find the area bounded by curves (x  – 1)2 + y2 = 1 and  x2 + y2 = 1 3 Find the area of the region bounded by the curves y = x2 + 2,  y = x, x = 0 and
x = 3"
1,4299-4302,"Find the area bounded by curves (x  – 1)2 + y2 = 1 and  x2 + y2 = 1 3 Find the area of the region bounded by the curves y = x2 + 2,  y = x, x = 0 and
x = 3 4"
1,4300-4303,"3 Find the area of the region bounded by the curves y = x2 + 2,  y = x, x = 0 and
x = 3 4 Using integration find the area of region bounded by the triangle whose vertices
are (– 1, 0), (1, 3) and (3, 2)"
1,4301-4304,"Find the area of the region bounded by the curves y = x2 + 2,  y = x, x = 0 and
x = 3 4 Using integration find the area of region bounded by the triangle whose vertices
are (– 1, 0), (1, 3) and (3, 2) 5"
1,4302-4305,"4 Using integration find the area of region bounded by the triangle whose vertices
are (– 1, 0), (1, 3) and (3, 2) 5 Using integration find the area of the triangular region whose sides have the
equations y = 2x + 1, y = 3x + 1 and x = 4"
1,4303-4306,"Using integration find the area of region bounded by the triangle whose vertices
are (– 1, 0), (1, 3) and (3, 2) 5 Using integration find the area of the triangular region whose sides have the
equations y = 2x + 1, y = 3x + 1 and x = 4 372
MATHEMATICS
Choose the correct answer in the following exercises 6 and 7"
1,4304-4307,"5 Using integration find the area of the triangular region whose sides have the
equations y = 2x + 1, y = 3x + 1 and x = 4 372
MATHEMATICS
Choose the correct answer in the following exercises 6 and 7 6"
1,4305-4308,"Using integration find the area of the triangular region whose sides have the
equations y = 2x + 1, y = 3x + 1 and x = 4 372
MATHEMATICS
Choose the correct answer in the following exercises 6 and 7 6 Smaller area enclosed by the circle x2 + y2 = 4 and the line x + y = 2 is
 (A) 2 (π – 2)
(B) π – 2
(C) 2π – 1
(D) 2 (π + 2)
7"
1,4306-4309,"372
MATHEMATICS
Choose the correct answer in the following exercises 6 and 7 6 Smaller area enclosed by the circle x2 + y2 = 4 and the line x + y = 2 is
 (A) 2 (π – 2)
(B) π – 2
(C) 2π – 1
(D) 2 (π + 2)
7 Area lying between the curves y2 = 4x and y = 2x is
(A)
32
(B) 1
3
(C)
41
(D)
3
4
Miscellaneous Examples
Example 11 Find the area of the parabola y2 = 4ax bounded by its latus rectum"
1,4307-4310,"6 Smaller area enclosed by the circle x2 + y2 = 4 and the line x + y = 2 is
 (A) 2 (π – 2)
(B) π – 2
(C) 2π – 1
(D) 2 (π + 2)
7 Area lying between the curves y2 = 4x and y = 2x is
(A)
32
(B) 1
3
(C)
41
(D)
3
4
Miscellaneous Examples
Example 11 Find the area of the parabola y2 = 4ax bounded by its latus rectum Solution From Fig 8"
1,4308-4311,"Smaller area enclosed by the circle x2 + y2 = 4 and the line x + y = 2 is
 (A) 2 (π – 2)
(B) π – 2
(C) 2π – 1
(D) 2 (π + 2)
7 Area lying between the curves y2 = 4x and y = 2x is
(A)
32
(B) 1
3
(C)
41
(D)
3
4
Miscellaneous Examples
Example 11 Find the area of the parabola y2 = 4ax bounded by its latus rectum Solution From Fig 8 20, the vertex of the parabola
y2 = 4ax is at origin (0, 0)"
1,4309-4312,"Area lying between the curves y2 = 4x and y = 2x is
(A)
32
(B) 1
3
(C)
41
(D)
3
4
Miscellaneous Examples
Example 11 Find the area of the parabola y2 = 4ax bounded by its latus rectum Solution From Fig 8 20, the vertex of the parabola
y2 = 4ax is at origin (0, 0) The equation of the
latus rectum LSL′ is x = a"
1,4310-4313,"Solution From Fig 8 20, the vertex of the parabola
y2 = 4ax is at origin (0, 0) The equation of the
latus rectum LSL′ is x = a Also, parabola is
symmetrical about the x-axis"
1,4311-4314,"20, the vertex of the parabola
y2 = 4ax is at origin (0, 0) The equation of the
latus rectum LSL′ is x = a Also, parabola is
symmetrical about the x-axis The required area of the region OLL′O
= 2(area of the region OLSO)
= 
20
∫a ydx
 = 
20
4
a
ax dx
∫
= 
0
2
2
a
a
xdx
×
∫
= 
3
2
0
2
4
3
a
a
x

×






= 
23
8
3
a a








 = 
82
3
a
Example 12 Find the area of the region bounded
by the line y = 3x + 2, the x-axis and the ordinates
x = –1 and x = 1"
1,4312-4315,"The equation of the
latus rectum LSL′ is x = a Also, parabola is
symmetrical about the x-axis The required area of the region OLL′O
= 2(area of the region OLSO)
= 
20
∫a ydx
 = 
20
4
a
ax dx
∫
= 
0
2
2
a
a
xdx
×
∫
= 
3
2
0
2
4
3
a
a
x

×






= 
23
8
3
a a








 = 
82
3
a
Example 12 Find the area of the region bounded
by the line y = 3x + 2, the x-axis and the ordinates
x = –1 and x = 1 Solution As shown in the Fig 8"
1,4313-4316,"Also, parabola is
symmetrical about the x-axis The required area of the region OLL′O
= 2(area of the region OLSO)
= 
20
∫a ydx
 = 
20
4
a
ax dx
∫
= 
0
2
2
a
a
xdx
×
∫
= 
3
2
0
2
4
3
a
a
x

×






= 
23
8
3
a a








 = 
82
3
a
Example 12 Find the area of the region bounded
by the line y = 3x + 2, the x-axis and the ordinates
x = –1 and x = 1 Solution As shown in the Fig 8 21, the line
y = 3x + 2 meets x-axis at x = 
32
−
 and its graph
lies below x-axis for
1, 32
x
−


∈ −



 and above
x-axis for 
32 ,1
x
−

∈


"
1,4314-4317,"The required area of the region OLL′O
= 2(area of the region OLSO)
= 
20
∫a ydx
 = 
20
4
a
ax dx
∫
= 
0
2
2
a
a
xdx
×
∫
= 
3
2
0
2
4
3
a
a
x

×






= 
23
8
3
a a








 = 
82
3
a
Example 12 Find the area of the region bounded
by the line y = 3x + 2, the x-axis and the ordinates
x = –1 and x = 1 Solution As shown in the Fig 8 21, the line
y = 3x + 2 meets x-axis at x = 
32
−
 and its graph
lies below x-axis for
1, 32
x
−


∈ −



 and above
x-axis for 
32 ,1
x
−

∈


 Fig 8"
1,4315-4318,"Solution As shown in the Fig 8 21, the line
y = 3x + 2 meets x-axis at x = 
32
−
 and its graph
lies below x-axis for
1, 32
x
−


∈ −



 and above
x-axis for 
32 ,1
x
−

∈


 Fig 8 21
X′
O
Y′
X
Y
S
L
L'
(��,�0)
a
Fig 8"
1,4316-4319,"21, the line
y = 3x + 2 meets x-axis at x = 
32
−
 and its graph
lies below x-axis for
1, 32
x
−


∈ −



 and above
x-axis for 
32 ,1
x
−

∈


 Fig 8 21
X′
O
Y′
X
Y
S
L
L'
(��,�0)
a
Fig 8 20
APPLICATION OF INTEGRALS         373
Fig 8"
1,4317-4320,"Fig 8 21
X′
O
Y′
X
Y
S
L
L'
(��,�0)
a
Fig 8 20
APPLICATION OF INTEGRALS         373
Fig 8 23
The required area = Area of the region ACBA + Area of the region ADEA
=
2
1
3
2
1
3
(3
2)
(3
2)
x
dx
x
dx
−
−
−
+
+
+
∫
∫
=
2
1
2
2
3
2
1
3
3
3
2
2
2
2
x
x
x
x
−
−
−




+
+
+








 = 1
25
13
6
6
3
+
=
Example 13 Find the area bounded by
the curve y = cos x between x = 0 and
x = 2π"
1,4318-4321,"21
X′
O
Y′
X
Y
S
L
L'
(��,�0)
a
Fig 8 20
APPLICATION OF INTEGRALS         373
Fig 8 23
The required area = Area of the region ACBA + Area of the region ADEA
=
2
1
3
2
1
3
(3
2)
(3
2)
x
dx
x
dx
−
−
−
+
+
+
∫
∫
=
2
1
2
2
3
2
1
3
3
3
2
2
2
2
x
x
x
x
−
−
−




+
+
+








 = 1
25
13
6
6
3
+
=
Example 13 Find the area bounded by
the curve y = cos x between x = 0 and
x = 2π Solution From the Fig 8"
1,4319-4322,"20
APPLICATION OF INTEGRALS         373
Fig 8 23
The required area = Area of the region ACBA + Area of the region ADEA
=
2
1
3
2
1
3
(3
2)
(3
2)
x
dx
x
dx
−
−
−
+
+
+
∫
∫
=
2
1
2
2
3
2
1
3
3
3
2
2
2
2
x
x
x
x
−
−
−




+
+
+








 = 1
25
13
6
6
3
+
=
Example 13 Find the area bounded by
the curve y = cos x between x = 0 and
x = 2π Solution From the Fig 8 22, the required
area = area of the region OABO + area
of the region BCDB + area of the region
DEFD"
1,4320-4323,"23
The required area = Area of the region ACBA + Area of the region ADEA
=
2
1
3
2
1
3
(3
2)
(3
2)
x
dx
x
dx
−
−
−
+
+
+
∫
∫
=
2
1
2
2
3
2
1
3
3
3
2
2
2
2
x
x
x
x
−
−
−




+
+
+








 = 1
25
13
6
6
3
+
=
Example 13 Find the area bounded by
the curve y = cos x between x = 0 and
x = 2π Solution From the Fig 8 22, the required
area = area of the region OABO + area
of the region BCDB + area of the region
DEFD Thus, we have the required area
= 
3π
π
2π
2
2
3π
π
0
2
2
cos
cos
cos
xdx
xdx
x dx
+
+
∫
∫
∫
= [
]
[
]
[
]
3
2
2
2
3
0
2
2
sin
sin
sin
x
x
x
π
π
π
π
π
+
+
= 1 + 2 + 1 = 4
Example 13 Prove that the curves y2 = 4x and x2 = 4y
divide the area of the square bounded by x = 0, x = 4,
y = 4 and y = 0 into three equal parts"
1,4321-4324,"Solution From the Fig 8 22, the required
area = area of the region OABO + area
of the region BCDB + area of the region
DEFD Thus, we have the required area
= 
3π
π
2π
2
2
3π
π
0
2
2
cos
cos
cos
xdx
xdx
x dx
+
+
∫
∫
∫
= [
]
[
]
[
]
3
2
2
2
3
0
2
2
sin
sin
sin
x
x
x
π
π
π
π
π
+
+
= 1 + 2 + 1 = 4
Example 13 Prove that the curves y2 = 4x and x2 = 4y
divide the area of the square bounded by x = 0, x = 4,
y = 4 and y = 0 into three equal parts Solution Note that the point of intersection of the
parabolas y2 = 4x and x2 = 4y are (0, 0) and (4, 4) as
Fig 8"
1,4322-4325,"22, the required
area = area of the region OABO + area
of the region BCDB + area of the region
DEFD Thus, we have the required area
= 
3π
π
2π
2
2
3π
π
0
2
2
cos
cos
cos
xdx
xdx
x dx
+
+
∫
∫
∫
= [
]
[
]
[
]
3
2
2
2
3
0
2
2
sin
sin
sin
x
x
x
π
π
π
π
π
+
+
= 1 + 2 + 1 = 4
Example 13 Prove that the curves y2 = 4x and x2 = 4y
divide the area of the square bounded by x = 0, x = 4,
y = 4 and y = 0 into three equal parts Solution Note that the point of intersection of the
parabolas y2 = 4x and x2 = 4y are (0, 0) and (4, 4) as
Fig 8 22
374
MATHEMATICS
Y'
R
O
X
X'
x =�2
T
S
P�(0,1) x =�1
Y
Q(1,2)
shown in the Fig 8"
1,4323-4326,"Thus, we have the required area
= 
3π
π
2π
2
2
3π
π
0
2
2
cos
cos
cos
xdx
xdx
x dx
+
+
∫
∫
∫
= [
]
[
]
[
]
3
2
2
2
3
0
2
2
sin
sin
sin
x
x
x
π
π
π
π
π
+
+
= 1 + 2 + 1 = 4
Example 13 Prove that the curves y2 = 4x and x2 = 4y
divide the area of the square bounded by x = 0, x = 4,
y = 4 and y = 0 into three equal parts Solution Note that the point of intersection of the
parabolas y2 = 4x and x2 = 4y are (0, 0) and (4, 4) as
Fig 8 22
374
MATHEMATICS
Y'
R
O
X
X'
x =�2
T
S
P�(0,1) x =�1
Y
Q(1,2)
shown in the Fig 8 23"
1,4324-4327,"Solution Note that the point of intersection of the
parabolas y2 = 4x and x2 = 4y are (0, 0) and (4, 4) as
Fig 8 22
374
MATHEMATICS
Y'
R
O
X
X'
x =�2
T
S
P�(0,1) x =�1
Y
Q(1,2)
shown in the Fig 8 23 Now, the area of the region OAQBO bounded by curves y2 = 4x and x2 = 4y"
1,4325-4328,"22
374
MATHEMATICS
Y'
R
O
X
X'
x =�2
T
S
P�(0,1) x =�1
Y
Q(1,2)
shown in the Fig 8 23 Now, the area of the region OAQBO bounded by curves y2 = 4x and x2 = 4y =
2
4
0
2
x4
x
dx


−




∫
 = 
4
3
3
2
0
2
2
3
x12
x


×
−






= 32
16
16
3
3
3
−
="
1,4326-4329,"23 Now, the area of the region OAQBO bounded by curves y2 = 4x and x2 = 4y =
2
4
0
2
x4
x
dx


−




∫
 = 
4
3
3
2
0
2
2
3
x12
x


×
−






= 32
16
16
3
3
3
−
= (1)
Again, the area of the region OPQAO bounded by the curves x2 = 4y, x = 0, x = 4
and x-axis
=
2
4
4
3
0
0
1
16
4
12
3
x
dx
x

=
=


∫"
1,4327-4330,"Now, the area of the region OAQBO bounded by curves y2 = 4x and x2 = 4y =
2
4
0
2
x4
x
dx


−




∫
 = 
4
3
3
2
0
2
2
3
x12
x


×
−






= 32
16
16
3
3
3
−
= (1)
Again, the area of the region OPQAO bounded by the curves x2 = 4y, x = 0, x = 4
and x-axis
=
2
4
4
3
0
0
1
16
4
12
3
x
dx
x

=
=


∫ (2)
Similarly, the area of the region OBQRO bounded by the curve y2 = 4x, y-axis,
y = 0 and y = 4
=
2
4
4
4
3
0
0
0
1
16
4
12
3
y
xdy
dy
y

=
=
=


∫
∫"
1,4328-4331,"=
2
4
0
2
x4
x
dx


−




∫
 = 
4
3
3
2
0
2
2
3
x12
x


×
−






= 32
16
16
3
3
3
−
= (1)
Again, the area of the region OPQAO bounded by the curves x2 = 4y, x = 0, x = 4
and x-axis
=
2
4
4
3
0
0
1
16
4
12
3
x
dx
x

=
=


∫ (2)
Similarly, the area of the region OBQRO bounded by the curve y2 = 4x, y-axis,
y = 0 and y = 4
=
2
4
4
4
3
0
0
0
1
16
4
12
3
y
xdy
dy
y

=
=
=


∫
∫ (3)
From (1), (2) and (3), it is concluded that the area of the region OAQBO = area of
the region OPQAO = area of the region OBQRO, i"
1,4329-4332,"(1)
Again, the area of the region OPQAO bounded by the curves x2 = 4y, x = 0, x = 4
and x-axis
=
2
4
4
3
0
0
1
16
4
12
3
x
dx
x

=
=


∫ (2)
Similarly, the area of the region OBQRO bounded by the curve y2 = 4x, y-axis,
y = 0 and y = 4
=
2
4
4
4
3
0
0
0
1
16
4
12
3
y
xdy
dy
y

=
=
=


∫
∫ (3)
From (1), (2) and (3), it is concluded that the area of the region OAQBO = area of
the region OPQAO = area of the region OBQRO, i e"
1,4330-4333,"(2)
Similarly, the area of the region OBQRO bounded by the curve y2 = 4x, y-axis,
y = 0 and y = 4
=
2
4
4
4
3
0
0
0
1
16
4
12
3
y
xdy
dy
y

=
=
=


∫
∫ (3)
From (1), (2) and (3), it is concluded that the area of the region OAQBO = area of
the region OPQAO = area of the region OBQRO, i e , area bounded by parabolas
y2 = 4x and x2 = 4y divides the area of the square in three equal parts"
1,4331-4334,"(3)
From (1), (2) and (3), it is concluded that the area of the region OAQBO = area of
the region OPQAO = area of the region OBQRO, i e , area bounded by parabolas
y2 = 4x and x2 = 4y divides the area of the square in three equal parts Example 14 Find the area of the region
{(x, y) : 0 ≤ y ≤ x2 + 1, 0 ≤ y ≤ x + 1, 0 ≤ x ≤ 2}
Solution Let us first sketch the region whose area is to
be found out"
1,4332-4335,"e , area bounded by parabolas
y2 = 4x and x2 = 4y divides the area of the square in three equal parts Example 14 Find the area of the region
{(x, y) : 0 ≤ y ≤ x2 + 1, 0 ≤ y ≤ x + 1, 0 ≤ x ≤ 2}
Solution Let us first sketch the region whose area is to
be found out This region is the intersection of the
following regions"
1,4333-4336,", area bounded by parabolas
y2 = 4x and x2 = 4y divides the area of the square in three equal parts Example 14 Find the area of the region
{(x, y) : 0 ≤ y ≤ x2 + 1, 0 ≤ y ≤ x + 1, 0 ≤ x ≤ 2}
Solution Let us first sketch the region whose area is to
be found out This region is the intersection of the
following regions A1 = {(x, y) : 0 ≤ y ≤ x2 + 1},
A2 = {(x, y) : 0 ≤ y ≤ x + 1}
and
A3 = {(x, y) : 0 ≤ x ≤ 2}
The points of intersection of y = x2 + 1 and y = x + 1 are points P(0, 1) and Q(1, 2)"
1,4334-4337,"Example 14 Find the area of the region
{(x, y) : 0 ≤ y ≤ x2 + 1, 0 ≤ y ≤ x + 1, 0 ≤ x ≤ 2}
Solution Let us first sketch the region whose area is to
be found out This region is the intersection of the
following regions A1 = {(x, y) : 0 ≤ y ≤ x2 + 1},
A2 = {(x, y) : 0 ≤ y ≤ x + 1}
and
A3 = {(x, y) : 0 ≤ x ≤ 2}
The points of intersection of y = x2 + 1 and y = x + 1 are points P(0, 1) and Q(1, 2) From the Fig 8"
1,4335-4338,"This region is the intersection of the
following regions A1 = {(x, y) : 0 ≤ y ≤ x2 + 1},
A2 = {(x, y) : 0 ≤ y ≤ x + 1}
and
A3 = {(x, y) : 0 ≤ x ≤ 2}
The points of intersection of y = x2 + 1 and y = x + 1 are points P(0, 1) and Q(1, 2) From the Fig 8 24, the required region is the shaded region OPQRSTO whose area
= area of the region OTQPO + area of the region TSRQT
=
1
2
2
0
1
(
1)
(
1)
x
dx
x
dx
+
+
+
∫
∫
(Why"
1,4336-4339,"A1 = {(x, y) : 0 ≤ y ≤ x2 + 1},
A2 = {(x, y) : 0 ≤ y ≤ x + 1}
and
A3 = {(x, y) : 0 ≤ x ≤ 2}
The points of intersection of y = x2 + 1 and y = x + 1 are points P(0, 1) and Q(1, 2) From the Fig 8 24, the required region is the shaded region OPQRSTO whose area
= area of the region OTQPO + area of the region TSRQT
=
1
2
2
0
1
(
1)
(
1)
x
dx
x
dx
+
+
+
∫
∫
(Why )
Fig 8"
1,4337-4340,"From the Fig 8 24, the required region is the shaded region OPQRSTO whose area
= area of the region OTQPO + area of the region TSRQT
=
1
2
2
0
1
(
1)
(
1)
x
dx
x
dx
+
+
+
∫
∫
(Why )
Fig 8 24
APPLICATION OF INTEGRALS         375
=
1
2
3
2
1
0
3
2
x
x
x
x








+
+
+
















=
(
)
1
1
1
0
2
2
1
3
2








+
−
+
+
−
+
















 = 23
6
Miscellaneous Exercise on Chapter 8
1"
